Year,Item,ET,LST_Day_1km,NDVI,precipitation,rel_humidity,surface_solar_radiation_downwards,soil_ph,soil_soc,soil_nitrogen,soil_cec
2018,Potatoes,-9999.0,24.37208776488083,0.38495014556892837,2.0483388481555584,52.27877203525688,12491235.435401872,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2018,Wheat,-9999.0,24.37208776488083,0.38495014556892837,2.0483388481555584,52.27877203525688,12491235.435401872,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2018,Sorghum,-9999.0,24.37208776488083,0.38495014556892837,2.0483388481555584,52.27877203525688,12491235.435401872,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2018,Maize,-9999.0,24.37208776488083,0.38495014556892837,2.0483388481555584,52.27877203525688,12491235.435401872,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2018,Peas,-9999.0,24.37208776488083,0.38495014556892837,2.0483388481555584,52.27877203525688,12491235.435401872,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2018,Oats,-9999.0,24.37208776488083,0.38495014556892837,2.0483388481555584,52.27877203525688,12491235.435401872,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2018,Barley,-9999.0,24.37208776488083,0.38495014556892837,2.0483388481555584,52.27877203525688,12491235.435401872,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2018,Beans,-9999.0,24.37208776488083,0.38495014556892837,2.0483388481555584,52.27877203525688,12491235.435401872,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2019,Potatoes,-9999.0,26.083097589410176,0.37146299044208375,1.8950017812675715,45.52129466725185,12642571.25548139,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2019,Wheat,-9999.0,26.083097589410176,0.37146299044208375,1.8950017812675715,45.52129466725185,12642571.25548139,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2019,Sorghum,-9999.0,26.083097589410176,0.37146299044208375,1.8950017812675715,45.52129466725185,12642571.25548139,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2019,Maize,-9999.0,26.083097589410176,0.37146299044208375,1.8950017812675715,45.52129466725185,12642571.25548139,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
